,city,date,review_count,day,difference,normed_difference
12114,madison,2012-10-04,6,Tuesday,-8.836043008,-0.595579495
12115,madison,2012-11-04,9,Wednesday,-5.847564413,-0.393839976
12116,madison,2012-12-04,14,Thursday,-0.859090346,-0.05781581
12117,madison,2012-13-04,13,Friday,-1.870620805,-0.125793054
12118,madison,2012-14-04,11,Saturday,-3.882155792,-0.260859774
12119,madison,2012-15-04,16,Sunday,1.106304693,0.074280068
12120,madison,2012-16-04,21,Monday,6.094760652,0.408900556
12121,madison,2012-17-04,10,Tuesday,-4.916787917,-0.329614388
12122,madison,2012-18-04,5,Wednesday,-9.928341014,-0.665066601
12123,madison,2012-19-04,11,Thursday,-3.939898637,-0.263716557
12124,madison,2012-20-04,8,Friday,-6.951460788,-0.464935225
12125,madison,2012-21-04,10,Saturday,-4.963027466,-0.331686049
12126,madison,2012-22-04,17,Sunday,2.025401328,0.1352558
12127,madison,2012-23-04,12,Monday,-2.986174404,-0.199261955
12128,madison,2012-24-04,9,Tuesday,-5.997754664,-0.399910173
12129,madison,2012-25-04,14,Wednesday,-1.009339452,-0.067247427
12130,madison,2012-26-04,12,Thursday,-3.020928767,-0.201114646
12131,madison,2012-27-04,4,Friday,-11.03252261,-0.733910262
12132,madison,2012-28-04,10,Saturday,-5.044120978,-0.335288515
12133,madison,2012-29-04,17,Sunday,1.944276125,0.129138668
12134,madison,2012-30-04,30,Monday,14.9326687,0.991062611
12135,madison,2012-01-05,5,Tuesday,-10.07894325,-0.668411777
12136,madison,2012-02-05,11,Wednesday,-4.090559728,-0.271067462
12137,madison,2012-03-05,19,Thursday,3.897819266,0.258096452
12138,madison,2012-04-05,5,Friday,-10.11380627,-0.669176651
12139,madison,2012-05-05,10,Saturday,-5.125436328,-0.338862048
12140,madison,2012-06-05,16,Sunday,0.862929085,0.057007666
12141,madison,2012-07-05,17,Monday,1.851289969,0.122207763
12142,madison,2012-08-05,15,Tuesday,-0.160353673,-0.010577172
12143,madison,2012-09-05,9,Wednesday,-6.172001843,-0.406802076
12144,madison,2012-10-05,12,Thursday,-3.18365454,-0.209676434
12145,madison,2012-11-05,8,Friday,-7.195311764,-0.473521825
12146,madison,2012-12-05,8,Saturday,-7.206973515,-0.473925565
12147,madison,2012-13-05,8,Sunday,-7.218639794,-0.474328842
12148,madison,2012-14-05,14,Monday,-1.230310601,-0.080780401
12149,madison,2012-15-05,8,Tuesday,-7.241985934,-0.475134012
12150,madison,2012-16-05,18,Wednesday,2.746334205,0.18004421
12151,madison,2012-17-05,8,Thursday,-7.265350183,-0.475937341
12152,madison,2012-18-05,7,Friday,-8.277039099,-0.541796028
12153,madison,2012-19-05,8,Saturday,-7.288732541,-0.476738835
12154,madison,2012-20-05,15,Sunday,-0.300430511,-0.019635429
12155,madison,2012-21-05,12,Monday,-3.312133009,-0.216307748
12156,madison,2012-22-05,13,Tuesday,-2.323840033,-0.151648675
12157,madison,2012-23-05,16,Wednesday,0.664448415,0.043327324
12158,madison,2012-24-05,11,Thursday,-4.347267665,-0.283260041
12159,madison,2012-25-05,17,Friday,1.641011729,0.106843739
12160,madison,2012-26-05,17,Saturday,1.629286595,0.105999413
12161,madison,2012-27-05,10,Sunday,-5.382443066,-0.349908207
12162,madison,2012-28-05,15,Monday,-0.394177255,-0.025605607
12163,madison,2012-29-05,16,Tuesday,0.594084029,0.038562071
12164,madison,2012-30-05,14,Wednesday,-1.417659214,-0.091950353
12165,madison,2012-31-05,8,Thursday,-7.429406984,-0.481509561
12166,madison,2012-01-06,12,Friday,-3.441159282,-0.222856278
12167,madison,2012-02-06,3,Saturday,-12.45291611,-0.805861885
12168,madison,2012-03-06,11,Sunday,-4.464677459,-0.288701622
12169,madison,2012-04-06,7,Monday,-8.476443339,-0.547699698
12170,madison,2012-05-06,8,Tuesday,-7.488213746,-0.483478203
12171,madison,2012-06-06,7,Wednesday,-8.49998868,-0.548386767
12172,madison,2012-07-06,9,Thursday,-6.511768142,-0.41979535
12173,madison,2012-08-06,7,Friday,-8.523552131,-0.549072278
12174,madison,2012-09-06,7,Saturday,-8.535340647,-0.549414451
12175,madison,2012-10-06,6,Sunday,-9.54713369,-0.614076773
12176,madison,2012-11-06,16,Monday,0.441068739,0.028348267
12177,madison,2012-12-06,16,Tuesday,0.429266641,0.027568813
12178,madison,2012-13-06,14,Wednesday,-1.582539985,-0.101558538
12179,madison,2012-14-06,9,Thursday,-6.594351137,-0.42286794
12180,madison,2012-15-06,15,Friday,-0.606166817,-0.038841493
12181,madison,2012-16-06,20,Saturday,4.382012975,0.280574761
12182,madison,2012-17-06,15,Sunday,-0.629811759,-0.040295543
12183,madison,2012-18-06,14,Monday,-1.641641021,-0.104953247
12184,madison,2012-19-06,11,Tuesday,-4.653474811,-0.297280627
12185,madison,2012-20-06,18,Wednesday,2.334686873,0.149035442
12186,madison,2012-21-06,5,Thursday,-10.67715597,-0.681064601
12187,madison,2012-22-06,11,Friday,-4.689003342,-0.29887197
12188,madison,2012-23-06,10,Saturday,-5.700855241,-0.36309202
12189,madison,2012-24-06,12,Sunday,-3.712711666,-0.236287138
12190,madison,2012-25-06,6,Monday,-9.724572619,-0.618431601
12191,madison,2012-26-06,11,Tuesday,-4.7364381,-0.300985399
12192,madison,2012-27-06,16,Wednesday,0.251691892,0.015982154
12193,madison,2012-28-06,10,Thursday,-5.760182643,-0.365489587
12194,madison,2012-29-06,19,Friday,3.227938295,0.204661785
12195,madison,2012-30-06,7,Saturday,-8.783945295,-0.556511387
12196,madison,2012-01-07,6,Sunday,-9.795833411,-0.620152996
12197,madison,2012-02-07,13,Monday,-2.807726056,-0.177617327
12198,madison,2012-03-07,8,Tuesday,-7.819623227,-0.494298955
12199,madison,2012-04-07,14,Wednesday,-1.831524926,-0.115688472
12200,madison,2012-05-07,17,Thursday,1.156568848,0.072999897
12201,madison,2012-06-07,12,Friday,-3.855341906,-0.243157286
12202,madison,2012-07-07,13,Saturday,-2.867257186,-0.180702761
12203,madison,2012-08-07,7,Sunday,-8.879176995,-0.559171108
12204,madison,2012-09-07,10,Monday,-5.89110133,-0.370716995
12205,madison,2012-10-07,10,Tuesday,-5.903030193,-0.37118902
12206,madison,2012-11-07,27,Wednesday,11.08503642,0.696516606
12207,madison,2012-12-07,18,Thursday,2.0730985,0.130163328
12208,madison,2012-13-07,10,Friday,-5.938843945,-0.372601926
12209,madison,2012-14-07,17,Saturday,1.049209084,0.065777872
12210,madison,2012-15-07,13,Sunday,-2.962742416,-0.185603597
12211,madison,2012-16-07,17,Monday,1.025301558,0.064182843
12212,madison,2012-17-07,15,Tuesday,-0.986658996,-0.061717648
12213,madison,2012-18-07,11,Wednesday,-4.998624077,-0.312440873
12214,madison,2012-19-07,15,Thursday,-1.010593686,-0.063120313
12215,madison,2012-20-07,14,Friday,-2.022567821,-0.126232439
12216,madison,2012-21-07,6,Saturday,-10.03454648,-0.625807939
12217,madison,2012-22-07,15,Sunday,-1.046529675,-0.065218443
12218,madison,2012-23-07,15,Monday,-1.058517392,-0.065916259
12219,madison,2012-24-07,8,Tuesday,-8.070509637,-0.502193759
12220,madison,2012-25-07,22,Wednesday,5.91749359,0.367945981
12221,madison,2012-26-07,27,Thursday,10.90549229,0.67759092
12222,madison,2012-27-07,6,Friday,-10.10651354,-0.627479902
12223,madison,2012-28-07,13,Saturday,-3.11852389,-0.193474534
12224,madison,2012-29-07,10,Sunday,-6.130538772,-0.380057905
12225,madison,2012-30-07,14,Monday,-2.142558181,-0.132727301
12226,madison,2012-31-07,12,Tuesday,-4.154582117,-0.2571767
12227,madison,2012-01-08,11,Wednesday,-5.16661058,-0.319585268
12228,madison,2012-02-08,10,Thursday,-6.178643571,-0.381901211
12229,madison,2012-03-08,3,Friday,-13.19068109,-0.814708227
12230,madison,2012-04-08,23,Saturday,6.797276866,0.419514474
12231,madison,2012-05-08,19,Sunday,2.785230293,0.17177119
12232,madison,2012-06-08,31,Monday,14.77317919,0.91041735
12233,madison,2012-07-08,17,Tuesday,0.761123566,0.046870457
12234,madison,2012-08-08,11,Wednesday,-5.250936589,-0.323115936
12235,madison,2012-09-08,8,Thursday,-8.263001271,-0.508085877
12236,madison,2012-10-08,11,Friday,-5.27507048,-0.32411967
12237,madison,2012-11-08,9,Saturday,-7.287144216,-0.447416939
12238,madison,2012-12-08,22,Sunday,5.70077752,0.349757636
12239,madison,2012-13-08,22,Monday,5.688694729,0.348757787
12240,madison,2012-14-08,23,Tuesday,6.67660741,0.409020819
12241,madison,2012-15-08,23,Wednesday,6.664515564,0.407977834
12242,madison,2012-16-08,17,Thursday,0.652419191,0.03990922
12243,madison,2012-17-08,18,Friday,1.640318291,0.100265905
12244,madison,2012-18-08,14,Saturday,-2.371787137,-0.144870387
12245,madison,2012-19-08,13,Sunday,-3.383897091,-0.206537985
12246,madison,2012-20-08,27,Monday,10.60398843,0.646741946
12247,madison,2012-21-08,5,Tuesday,-11.40813058,-0.695273025
12248,madison,2012-22-08,16,Wednesday,-0.42025412,-0.025593643
12249,madison,2012-23-08,20,Thursday,3.567617816,0.217108985
12250,madison,2012-24-08,21,Friday,4.555485224,0.277021565
12251,madison,2012-25-08,24,Saturday,7.543348105,0.458376841
12252,madison,2012-26-08,12,Sunday,-4.468793541,-0.271349175
12253,madison,2012-27-08,22,Monday,5.519060286,0.33487534
12254,madison,2012-28-08,20,Tuesday,3.506909585,0.212629016
12255,madison,2012-29-08,20,Wednesday,3.494754357,0.21173598
12256,madison,2012-30-08,3,Thursday,-13.5174054,-0.818373411
12257,madison,2012-31-08,10,Friday,-6.529569681,-0.395023573
12258,madison,2012-01-09,16,Saturday,-0.541738491,-0.032749792
12259,madison,2012-02-09,17,Sunday,0.446088172,0.026947599
12260,madison,2012-03-09,19,Monday,2.433910307,0.146921232
12261,madison,2012-04-09,13,Tuesday,-3.578272084,-0.215841076
12262,madison,2012-05-09,27,Wednesday,10.409541,0.62744141
12263,madison,2012-06-09,20,Thursday,3.39734955,0.20462694
12264,madison,2012-07-09,19,Friday,2.385153576,0.14355556
12265,madison,2012-08-09,13,Saturday,-3.627046925,-0.218141378
12266,madison,2012-09-09,12,Sunday,-4.639251953,-0.278813733
12267,madison,2012-10-09,16,Monday,-0.651461509,-0.039123383
12268,madison,2012-11-09,17,Tuesday,0.336324408,0.020183087
12269,madison,2012-12-09,20,Wednesday,3.324105798,0.199335985
12270,madison,2012-13-09,12,Thursday,-4.68811734,-0.280925478
12271,madison,2012-14-09,9,Friday,-7.700345005,-0.461088978
12272,madison,2012-15-09,13,Saturday,-3.712577197,-0.22214271
12273,madison,2012-16-09,15,Sunday,-1.724813917,-0.103129035
12274,madison,2012-17-09,16,Monday,-0.737055163,-0.044037327
12275,madison,2012-18-09,16,Tuesday,-0.749300937,-0.044736251
12276,madison,2012-19-09,33,Wednesday,16.23844876,0.968791524
12277,madison,2012-20-09,12,Thursday,-4.773806068,-0.284598859
12278,madison,2012-21-09,15,Friday,-1.786065424,-0.106401672
12279,madison,2012-22-09,14,Saturday,-2.798329307,-0.166583787
12280,madison,2012-23-09,20,Sunday,3.189402282,0.189725692
12281,madison,2012-24-09,15,Monday,-1.822870656,-0.108356694
12282,madison,2012-25-09,16,Tuesday,-0.835148121,-0.049607412
12283,madison,2012-26-09,25,Wednesday,8.152569886,0.483905844
12284,madison,2012-27-09,18,Thursday,1.140283366,0.067633602
12285,madison,2012-28-09,23,Friday,6.127992319,0.36320469
12286,madison,2012-29-09,9,Saturday,-7.884303255,-0.466960533
12287,madison,2012-30-09,12,Sunday,-4.896603357,-0.289798089
12288,madison,2012-01-10,28,Monday,11.09109201,0.655931892
12289,madison,2012-02-10,27,Tuesday,10.07878286,0.595629899
12290,madison,2012-03-10,16,Wednesday,-0.933530826,-0.05512913
12291,madison,2012-04-10,17,Thursday,0.054150963,0.00319553
12292,madison,2012-05-10,14,Friday,-2.958171776,-0.17443931
12293,madison,2012-06-10,9,Saturday,-7.970499042,-0.469667923
12294,madison,2012-07-10,18,Sunday,1.017169166,0.05989397
12295,madison,2012-08-10,15,Monday,-1.995167155,-0.117396148
12296,madison,2012-09-10,18,Tuesday,0.992491998,0.058356109
12297,madison,2012-10-10,15,Wednesday,-2.019853377,-0.118676309
12298,madison,2012-11-10,20,Thursday,2.967796721,0.174246201
12299,madison,2012-12-10,14,Friday,-3.044557709,-0.17862345
12300,madison,2012-13-10,13,Saturday,-4.056916666,-0.23784584
12301,madison,2012-14-10,14,Sunday,-3.06928015,-0.179813098
12302,madison,2012-15-10,20,Monday,2.918351839,0.170847205
12303,madison,2012-16-10,23,Tuesday,5.9059793,0.345499716
12304,madison,2012-17-10,23,Wednesday,5.893602234,0.344526201
12305,madison,2012-18-10,13,Thursday,-4.118779359,-0.240600061
12306,madison,2012-19-10,31,Friday,13.86883452,0.809567483
12307,madison,2012-20-10,19,Saturday,1.856443872,0.108288144
12308,madison,2012-21-10,14,Sunday,-3.155951303,-0.183956648
12309,madison,2012-22-10,26,Monday,8.831648994,0.514414517
12310,madison,2012-23-10,26,Tuesday,8.819244764,0.513321134
12311,madison,2012-24-10,26,Wednesday,8.806836007,0.512228931
12312,madison,2012-25-10,15,Thursday,-2.205577277,-0.12818967
12313,madison,2012-26-10,14,Friday,-3.217995089,-0.186897201
12314,madison,2012-27-10,28,Saturday,10.76958257,0.625033178
12315,madison,2012-28-10,26,Sunday,8.757155705,0.507871878
12316,madison,2012-29-10,19,Monday,1.744724312,0.101112514
12317,madison,2012-30-10,18,Tuesday,0.732288391,0.042407958
12318,madison,2012-31-10,18,Wednesday,0.719847942,0.0416575
12319,madison,2012-01-11,12,Thursday,-5.292597033,-0.306061433
12320,madison,2012-02-11,12,Friday,-5.305046536,-0.306560663
12321,madison,2012-03-11,21,Saturday,3.682499434,0.212646128
12322,madison,2012-04-11,20,Sunday,2.670040876,0.154070812
12323,madison,2012-05-11,16,Monday,-1.342422209,-0.077406846
12324,madison,2012-06-11,25,Tuesday,7.645110179,0.440516204
12325,madison,2012-07-11,11,Wednesday,-6.367361961,-0.366628045
12326,madison,2012-08-11,26,Thursday,8.620161373,0.495986272
12327,madison,2012-09-11,26,Friday,8.607680179,0.494912712
12328,madison,2012-10-11,16,Saturday,-1.404805543,-0.080713659
12329,madison,2012-11-11,25,Sunday,7.582704209,0.435354851
12330,madison,2012-12-11,28,Monday,10.57020943,0.606445005
12331,madison,2012-13-11,15,Tuesday,-2.442289871,-0.140021172
12332,madison,2012-14-11,30,Wednesday,12.5452063,0.718725555
12333,madison,2012-15-11,15,Thursday,-2.467302059,-0.141252613
12334,madison,2012-16-11,8,Friday,-9.479814945,-0.542329251
12335,madison,2012-17-11,20,Saturday,2.507667643,0.143358106
12336,madison,2012-18-11,25,Sunday,7.495145703,0.428175269
12337,madison,2012-19-11,18,Monday,0.482619236,0.027550879
12338,madison,2012-20-11,17,Tuesday,-0.529911759,-0.030229003
12339,madison,2012-21-11,14,Wednesday,-3.54244728,-0.201935752
12340,madison,2012-22-11,8,Thursday,-9.554987329,-0.544289047
12341,madison,2012-23-11,3,Friday,-14.56753191,-0.829230423
12342,madison,2012-24-11,19,Saturday,1.419918991,0.080768626
12343,madison,2012-25-11,16,Sunday,-1.59263464,-0.09052849
12344,madison,2012-26-11,28,Monday,10.3948072,0.590439839
12345,madison,2012-27-11,17,Tuesday,-0.617755484,-0.035064369
12346,madison,2012-28-11,25,Wednesday,7.369677303,0.418011481
12347,madison,2012-29-11,26,Thursday,8.357105563,0.473681095
12348,madison,2012-30-11,28,Friday,10.3445293,0.585910705
12349,madison,2012-01-12,16,Saturday,-1.6680515,-0.094410609
12350,madison,2012-02-12,30,Sunday,12.31936318,0.696771463
12351,madison,2012-03-12,19,Monday,1.306773329,0.073857265
12352,madison,2012-04-12,23,Tuesday,5.294178952,0.29900782
12353,madison,2012-05-12,13,Wednesday,-4.718419952,-0.266300266
12354,madison,2012-06-12,22,Thursday,4.268976616,0.240763126
12355,madison,2012-07-12,16,Friday,-1.743631342,-0.09826801
12356,madison,2012-08-12,25,Saturday,7.243756172,0.407955435
12357,madison,2012-09-12,13,Sunday,-4.768860841,-0.268383037
12358,madison,2012-10-12,14,Monday,-3.781482382,-0.212664068
12359,madison,2012-11-12,14,Tuesday,-3.79410845,-0.213222734
12360,madison,2012-12-12,11,Wednesday,-6.806739045,-0.382256348
12361,madison,2012-13-12,9,Thursday,-8.819374168,-0.494931757
12362,madison,2012-14-12,12,Friday,-5.832013817,-0.327053011
12363,madison,2012-15-12,9,Saturday,-8.844657995,-0.495647381
12364,madison,2012-16-12,25,Sunday,7.142693301,0.399987155
12365,madison,2012-17-12,13,Monday,-4.869959931,-0.272522152
12366,madison,2012-18-12,16,Tuesday,-1.88261769,-0.105276404
12367,madison,2012-19-12,4,Wednesday,-13.89527998,-0.776477373
12368,madison,2012-20-12,10,Thursday,-7.90794679,-0.441588691
12369,madison,2012-21-12,12,Friday,-5.920618131,-0.330380241
12370,madison,2012-22-12,9,Saturday,-8.933293999,-0.498140163
12371,madison,2012-23-12,5,Sunday,-12.94597439,-0.721385984
12372,madison,2012-24-12,9,Monday,-8.958659317,-0.498849004
12373,madison,2012-25-12,10,Tuesday,-7.971348768,-0.443558737
12374,madison,2012-26-12,10,Wednesday,-7.984042745,-0.4439515
12375,madison,2012-27-12,17,Thursday,-0.99674125,-0.055384541
12376,madison,2012-28-12,13,Friday,-5.009444282,-0.278156516
12377,madison,2012-29-12,19,Saturday,0.977848159,0.054258125
12378,madison,2012-30-12,18,Sunday,-0.034863928,-0.001933141
12379,madison,2012-31-12,10,Monday,-8.047580542,-0.445909108
12380,madison,2013-01-01,22,Tuesday,3.939698317,0.218141335
12381,madison,2013-02-01,9,Wednesday,-9.073027352,-0.502020341
12382,madison,2013-03-01,12,Thursday,-6.085757548,-0.336494478
12383,madison,2013-04-01,19,Friday,0.901507729,0.049811206
12384,madison,2013-05-01,27,Saturday,8.888768478,0.490787635
12385,madison,2013-06-01,21,Sunday,2.8760247,0.158686196
12386,madison,2013-07-01,25,Monday,6.863276395,0.378418757
12387,madison,2013-08-01,23,Tuesday,4.850523563,0.267254187
12388,madison,2013-09-01,12,Wednesday,-6.162233797,-0.33928832
12389,madison,2013-10-01,10,Thursday,-8.174995684,-0.449793542
12390,madison,2013-11-01,13,Friday,-5.187762099,-0.285233668
12391,madison,2013-12-01,21,Saturday,2.79946696,0.153812361
12392,madison,2013-13-01,13,Sunday,-5.213308509,-0.286236216
12393,madison,2013-14-01,18,Monday,-0.226088506,-0.012404664
12394,madison,2013-15-01,17,Tuesday,-1.238873029,-0.067924867
12395,madison,2013-16-01,23,Wednesday,4.74833792,0.260159206
12396,madison,2013-17-01,18,Thursday,-0.264455658,-0.014479252
12397,madison,2013-18-01,12,Friday,-6.277253764,-0.343446223
12398,madison,2013-19-01,23,Saturday,4.709943603,0.257513892
12399,madison,2013-20-01,13,Sunday,-5.302863557,-0.289728629
12400,madison,2013-21-01,27,Monday,8.684324756,0.474147125
12401,madison,2013-22-01,19,Tuesday,0.671508541,0.036637415
12402,madison,2013-23-01,8,Wednesday,-10.3413122,-0.563826191
12403,madison,2013-24-01,17,Thursday,-1.354137471,-0.073778322
12404,madison,2013-25-01,21,Friday,2.633032733,0.143356968
12405,madison,2013-26-01,9,Saturday,-9.379801591,-0.510332037
12406,madison,2013-27-01,41,Sunday,22.60735956,1.229152477
12407,madison,2013-28-01,26,Monday,7.594516179,0.412622469
12408,madison,2013-29-01,19,Tuesday,0.581668273,0.031580942
12409,madison,2013-30-01,8,Wednesday,-10.43118416,-0.56595301
12410,madison,2013-31-01,20,Thursday,1.555958879,0.084361061
12411,madison,2013-01-02,17,Friday,-1.456902609,-0.078935379
12412,madison,2013-02-02,17,Saturday,-1.469768624,-0.079576992
12413,madison,2013-03-02,12,Sunday,-6.482639166,-0.350742072
12414,madison,2013-04-02,9,Monday,-9.495514236,-0.513395525
12415,madison,2013-05-02,17,Tuesday,-1.508393833,-0.081497825
12416,madison,2013-06-02,17,Wednesday,-1.521277957,-0.082136771
12417,madison,2013-07-02,22,Thursday,3.465833391,0.186996991
12418,madison,2013-08-02,16,Friday,-2.547059788,-0.137329572
12419,madison,2013-09-02,13,Saturday,-5.559957494,-0.299567361
12420,madison,2013-10-02,22,Sunday,3.427140272,0.184524102
12421,madison,2013-11-02,20,Monday,1.414233511,0.076092289
12422,madison,2013-12-02,9,Tuesday,-9.598677777,-0.516094633
12423,madison,2013-13-02,30,Wednesday,11.38840641,0.611898511
12424,madison,2013-14-02,16,Thursday,-2.624513935,-0.140917177
12425,madison,2013-15-02,27,Friday,8.362561194,0.44869691
12426,madison,2013-16-02,17,Saturday,-1.650368203,-0.088489846
12427,madison,2013-17-02,27,Sunday,8.336697872,0.446689327
12428,madison,2013-18-02,18,Monday,-0.67624058,-0.036208603
12429,madison,2013-19-02,20,Tuesday,1.310816441,0.070137705
12430,madison,2013-20-02,20,Wednesday,1.297868934,0.069396847
12431,madison,2013-21-02,19,Thursday,0.2849169,0.015223919
12432,madison,2013-22-02,20,Friday,1.271960339,0.067917431
12433,madison,2013-23-02,22,Saturday,3.25899925,0.173896757
12434,madison,2013-24-02,20,Sunday,1.246033635,0.066441072
12435,madison,2013-25-02,18,Monday,-0.766936509,-0.040866367
12436,madison,2013-26-02,16,Tuesday,-2.779911179,-0.14802579
12437,madison,2013-27-02,13,Wednesday,-5.792890377,-0.308249038
12438,madison,2013-28-02,12,Thursday,-6.805874102,-0.361901503
12439,madison,2013-01-03,13,Friday,-5.818862354,-0.309203726
12440,madison,2013-02-03,17,Saturday,-1.831855134,-0.097274279
12441,madison,2013-03-03,29,Sunday,10.15514756,0.538881776
12442,madison,2013-04-03,12,Monday,-6.857854276,-0.363660371
12443,madison,2013-05-03,16,Tuesday,-2.870860637,-0.15213194
12444,madison,2013-06-03,24,Wednesday,5.116128474,0.270925825
12445,madison,2013-07-03,11,Thursday,-7.896886942,-0.417893538
12446,madison,2013-08-03,14,Friday,-4.909906886,-0.259647333
12447,madison,2013-09-03,20,Saturday,1.077068643,0.056918699
12448,madison,2013-10-03,35,Sunday,16.06403965,0.848335091
12449,madison,2013-11-03,22,Monday,3.05100612,0.16101151
12450,madison,2013-12-03,21,Tuesday,2.037968067,0.107476249
12451,madison,2013-13-03,16,Wednesday,-2.975074513,-0.156788555
12452,madison,2013-14-03,5,Thursday,-13.98812162,-0.736677482
12453,madison,2013-15-03,14,Friday,-5.001173255,-0.263203392
12454,madison,2013-16-03,19,Saturday,-0.014229417,-0.000748356
12455,madison,2013-17-03,18,Sunday,-1.027290107,-0.053990353
12456,madison,2013-18-03,10,Monday,-9.040355323,-0.474799717
12457,madison,2013-19-03,16,Tuesday,-3.053425067,-0.160255967
12458,madison,2013-20-03,23,Wednesday,3.933500661,0.206304293
12459,madison,2013-21-03,17,Thursday,-2.079578137,-0.108994975
12460,madison,2013-22-03,20,Friday,0.907338537,0.047522895
12461,madison,2013-23-03,13,Saturday,-6.105749316,-0.319576543
12462,madison,2013-24-03,16,Sunday,-3.118841697,-0.163129218
12463,madison,2013-25-03,32,Monday,12.8680614,0.672595792
12464,madison,2013-26-03,10,Tuesday,-9.145040039,-0.477671502
12465,madison,2013-27-03,16,Wednesday,-3.158146002,-0.164846118
12466,madison,2013-28-03,16,Thursday,-3.171256491,-0.165417248
12467,madison,2013-29-03,13,Friday,-6.184371508,-0.322365083
12468,madison,2013-30-03,19,Saturday,-0.197491053,-0.010287337
12469,madison,2013-31-03,11,Sunday,-8.210615124,-0.427399907
12470,madison,2013-01-04,14,Monday,-5.223743723,-0.271733945
12471,madison,2013-02-04,21,Tuesday,1.76312315,0.091653295
12472,madison,2013-03-04,24,Wednesday,4.749985497,0.246752307
12473,madison,2013-04-04,17,Thursday,-2.263156684,-0.117486283
12474,madison,2013-05-04,24,Friday,4.723696608,0.245051995
12475,madison,2013-06-04,19,Saturday,-0.289454627,-0.015005848
12476,madison,2013-07-04,18,Sunday,-1.30261039,-0.067483639
12477,madison,2013-08-04,18,Monday,-1.31577068,-0.068118984
12478,madison,2013-09-04,14,Tuesday,-5.328935498,-0.275697309
12479,madison,2013-10-04,22,Wednesday,2.657895158,0.137414991
12480,madison,2013-11-04,10,Thursday,-9.355278714,-0.483345079
12481,madison,2013-12-04,14,Friday,-5.368457114,-0.277175259
12482,madison,2013-13-04,23,Saturday,3.61835996,0.186690082
12483,madison,2013-14-04,29,Sunday,9.605172506,0.495244029
12484,madison,2013-15-04,18,Monday,-1.408019475,-0.072548334
12485,madison,2013-16-04,31,Tuesday,11.57878402,0.596192536
12486,madison,2013-17-04,20,Wednesday,0.56558298,0.029102133
12487,madison,2013-18-04,26,Thursday,6.552377417,0.336924341
12488,madison,2013-19-04,15,Friday,-4.460832673,-0.229221059
12489,madison,2013-20-04,20,Saturday,0.525952709,0.027007879
12490,madison,2013-21-04,12,Sunday,-7.487266436,-0.384213274
12491,madison,2013-22-04,9,Monday,-10.50049011,-0.538473138
12492,madison,2013-23-04,20,Tuesday,0.486281692,0.024919991
12493,madison,2013-24-04,20,Wednesday,0.473048965,0.024225439
12494,madison,2013-25-04,31,Thursday,11.45981171,0.586473965
12495,madison,2013-26-04,16,Friday,-3.553430071,-0.181729244
12496,madison,2013-27-04,16,Saturday,-3.56667638,-0.1822832
12497,madison,2013-28-04,18,Sunday,-1.579927216,-0.080691169
12498,madison,2013-29-04,27,Monday,7.406817421,0.378030337
12499,madison,2013-30-04,15,Tuesday,-4.60644247,-0.234945349
12500,madison,2013-01-05,16,Wednesday,-3.619706888,-0.184493423
12501,madison,2013-02-05,25,Thursday,5.367024166,0.273367838
12502,madison,2013-03-05,10,Friday,-9.646249306,-0.490996992
12503,madison,2013-04-05,14,Saturday,-5.659527306,-0.28787708
12504,madison,2013-05-05,20,Sunday,0.327190166,0.016631593
12505,madison,2013-06-05,17,Monday,-2.686096888,-0.136446392
12506,madison,2013-07-05,35,Tuesday,15.30061153,0.776704899
12507,madison,2013-08-05,9,Wednesday,-10.71268458,-0.543441181
12508,madison,2013-09-05,9,Thursday,-10.72598522,-0.543749024
12509,madison,2013-10-05,12,Friday,-7.73929038,-0.392075411
12510,madison,2013-11-05,17,Saturday,-2.752600071,-0.13935381
12511,madison,2013-12-05,18,Sunday,-1.76591429,-0.089341392
12512,madison,2013-13-05,16,Monday,-3.779233036,-0.191070757
12513,madison,2013-14-05,9,Tuesday,-10.79255631,-0.545283598
12514,madison,2013-15-05,31,Wednesday,11.19411589,0.565191426
12515,madison,2013-16-05,17,Thursday,-2.819216437,-0.142246614
12516,madison,2013-17-05,20,Friday,0.167446708,0.008443023
12517,madison,2013-18-05,19,Saturday,-0.845894674,-0.042623156
12518,madison,2013-19-05,21,Sunday,1.140759416,0.057442248
12519,madison,2013-20-05,24,Monday,4.127408979,0.20769355
12520,madison,2013-21-05,15,Tuesday,-4.885945985,-0.245698444
12521,madison,2013-22-05,25,Wednesday,5.100694524,0.256325254
12522,madison,2013-23-05,12,Thursday,-7.912669495,-0.397368595
12523,madison,2013-24-05,16,Friday,-3.926038041,-0.19703054
12524,madison,2013-25-05,17,Saturday,-2.939411115,-0.147417148
12525,madison,2013-26-05,20,Sunday,0.047211284,0.00236615
12526,madison,2013-27-05,12,Monday,-7.966170844,-0.398983406
12527,madison,2013-28-05,17,Tuesday,-2.979557499,-0.149130305
12528,madison,2013-29-05,22,Wednesday,2.007051318,0.100387959
12529,madison,2013-30-05,19,Thursday,-1.006344392,-0.050301263
12530,madison,2013-31-05,22,Friday,1.980255371,0.098915116
12531,madison,2013-01-06,12,Saturday,-8.033149394,-0.400992836
12532,madison,2013-02-06,18,Sunday,-2.046558686,-0.102090275
12533,madison,2013-03-06,17,Monday,-3.059972505,-0.152541211
