"","city","date","review_count","day"
"13388","madison","2015-10-06",37,"Tuesday"
"13389","madison","2015-10-07",26,"Wednesday"
"13390","madison","2015-10-08",44,"Thursday"
"13391","madison","2015-10-09",25,"Friday"
"13392","madison","2015-10-10",50,"Saturday"
"13393","madison","2015-10-11",45,"Sunday"
"13394","madison","2015-10-12",56,"Monday"
"13395","madison","2015-10-13",32,"Tuesday"
"13396","madison","2015-10-14",33,"Wednesday"
"13397","madison","2015-10-15",20,"Thursday"
"13398","madison","2015-10-16",44,"Friday"
"13399","madison","2015-10-17",43,"Saturday"
"13400","madison","2015-10-18",46,"Sunday"
"13401","madison","2015-10-19",53,"Monday"
"13402","madison","2015-10-20",27,"Tuesday"
"13403","madison","2015-10-21",28,"Wednesday"
"13404","madison","2015-10-22",28,"Thursday"
"13405","madison","2015-10-23",34,"Friday"
"13406","madison","2015-10-24",41,"Saturday"
"13407","madison","2015-10-25",52,"Sunday"
"13408","madison","2015-10-26",47,"Monday"
"13409","madison","2015-10-27",36,"Tuesday"
"13410","madison","2015-10-28",31,"Wednesday"
"13411","madison","2015-10-29",25,"Thursday"
"13412","madison","2015-10-30",35,"Friday"
"13413","madison","2015-10-31",40,"Saturday"
"13414","madison","2015-11-01",75,"Sunday"
"13415","madison","2015-11-02",41,"Monday"
"13416","madison","2015-11-03",34,"Tuesday"
"13417","madison","2015-11-04",24,"Wednesday"
"13418","madison","2015-11-05",35,"Thursday"
"13419","madison","2015-11-06",43,"Friday"
"13420","madison","2015-11-07",50,"Saturday"
"13421","madison","2015-11-08",41,"Sunday"
"13422","madison","2015-11-09",41,"Monday"
"13423","madison","2015-11-10",20,"Tuesday"
"13424","madison","2015-11-11",22,"Wednesday"
"13425","madison","2015-11-12",31,"Thursday"
"13426","madison","2015-11-13",20,"Friday"
"13427","madison","2015-11-14",38,"Saturday"
"13428","madison","2015-11-15",42,"Sunday"
"13429","madison","2015-11-16",41,"Monday"
"13430","madison","2015-11-17",35,"Tuesday"
"13431","madison","2015-11-18",64,"Wednesday"
"13432","madison","2015-11-19",29,"Thursday"
"13433","madison","2015-11-20",34,"Friday"
"13434","madison","2015-11-21",34,"Saturday"
"13435","madison","2015-11-22",34,"Sunday"
"13436","madison","2015-11-23",36,"Monday"
"13437","madison","2015-11-24",16,"Tuesday"
"13438","madison","2015-11-25",29,"Wednesday"
"13439","madison","2015-11-26",15,"Thursday"
"13440","madison","2015-11-27",16,"Friday"
"13441","madison","2015-11-28",30,"Saturday"
"13442","madison","2015-11-29",42,"Sunday"
"13443","madison","2015-11-30",47,"Monday"
"13444","madison","2015-12-01",19,"Tuesday"
"13445","madison","2015-12-02",21,"Wednesday"
"13446","madison","2015-12-03",34,"Thursday"
"13447","madison","2015-12-04",22,"Friday"
"13448","madison","2015-12-05",31,"Saturday"
"13449","madison","2015-12-06",54,"Sunday"
"13450","madison","2015-12-07",23,"Monday"
"13451","madison","2015-12-08",32,"Tuesday"
"13452","madison","2015-12-09",33,"Wednesday"
"13453","madison","2015-12-10",27,"Thursday"
"13454","madison","2015-12-11",28,"Friday"
"13455","madison","2015-12-12",39,"Saturday"
"13456","madison","2015-12-13",48,"Sunday"
"13457","madison","2015-12-14",21,"Monday"
"13458","madison","2015-12-15",24,"Tuesday"
"13459","madison","2015-12-16",15,"Wednesday"
"13460","madison","2015-12-17",24,"Thursday"
"13461","madison","2015-12-18",29,"Friday"
"13462","madison","2015-12-19",41,"Saturday"
"13463","madison","2015-12-20",39,"Sunday"
"13464","madison","2015-12-21",42,"Monday"
"13465","madison","2015-12-22",25,"Tuesday"
"13466","madison","2015-12-23",41,"Wednesday"
"13467","madison","2015-12-24",21,"Thursday"
"13468","madison","2015-12-25",9,"Friday"
"13469","madison","2015-12-26",21,"Saturday"
"13470","madison","2015-12-27",35,"Sunday"
"13471","madison","2015-12-28",35,"Monday"
"13472","madison","2015-12-29",20,"Tuesday"
"13473","madison","2015-12-30",37,"Wednesday"
"13474","madison","2015-12-31",36,"Thursday"
"13475","madison","2016-01-01",18,"Friday"
"13476","madison","2016-01-02",46,"Saturday"
"13477","madison","2016-01-03",40,"Sunday"
"13478","madison","2016-01-04",39,"Monday"
"13479","madison","2016-01-05",35,"Tuesday"
"13480","madison","2016-01-06",28,"Wednesday"
"13481","madison","2016-01-07",51,"Thursday"
"13482","madison","2016-01-08",46,"Friday"
"13483","madison","2016-01-09",57,"Saturday"
"13484","madison","2016-01-10",36,"Sunday"
"13485","madison","2016-01-11",30,"Monday"
"13486","madison","2016-01-12",21,"Tuesday"
"13487","madison","2016-01-13",48,"Wednesday"
"13488","madison","2016-01-14",31,"Thursday"
"13489","madison","2016-01-15",49,"Friday"
"13490","madison","2016-01-16",41,"Saturday"
"13491","madison","2016-01-17",44,"Sunday"
"13492","madison","2016-01-18",48,"Monday"
"13493","madison","2016-01-19",39,"Tuesday"
"13494","madison","2016-01-20",38,"Wednesday"
"13495","madison","2016-01-21",40,"Thursday"
"13496","madison","2016-01-22",36,"Friday"
"13497","madison","2016-01-23",44,"Saturday"
"13498","madison","2016-01-24",65,"Sunday"
"13499","madison","2016-01-25",52,"Monday"
"13500","madison","2016-01-26",34,"Tuesday"
"13501","madison","2016-01-27",52,"Wednesday"
"13502","madison","2016-01-28",49,"Thursday"
"13503","madison","2016-01-29",58,"Friday"
"13504","madison","2016-01-30",51,"Saturday"
"13505","madison","2016-01-31",46,"Sunday"
"13506","madison","2016-02-01",41,"Monday"
"13507","madison","2016-02-02",39,"Tuesday"
"13508","madison","2016-02-03",53,"Wednesday"
"13509","madison","2016-02-04",56,"Thursday"
"13510","madison","2016-02-05",41,"Friday"
"13511","madison","2016-02-06",65,"Saturday"
"13512","madison","2016-02-07",48,"Sunday"
"13513","madison","2016-02-08",42,"Monday"
"13514","madison","2016-02-09",21,"Tuesday"
"13515","madison","2016-02-10",31,"Wednesday"
"13516","madison","2016-02-11",28,"Thursday"
"13517","madison","2016-02-12",35,"Friday"
"13518","madison","2016-02-13",64,"Saturday"
"13519","madison","2016-02-14",57,"Sunday"
"13520","madison","2016-02-15",36,"Monday"
"13521","madison","2016-02-16",51,"Tuesday"
"13522","madison","2016-02-17",37,"Wednesday"
"13523","madison","2016-02-18",24,"Thursday"
"13524","madison","2016-02-19",28,"Friday"
"13525","madison","2016-02-20",56,"Saturday"
"13526","madison","2016-02-21",58,"Sunday"
"13527","madison","2016-02-22",34,"Monday"
"13528","madison","2016-02-23",42,"Tuesday"
"13529","madison","2016-02-24",52,"Wednesday"
"13530","madison","2016-02-25",24,"Thursday"
"13531","madison","2016-02-26",31,"Friday"
"13532","madison","2016-02-27",54,"Saturday"
"13533","madison","2016-02-28",64,"Sunday"
"13534","madison","2016-02-29",30,"Monday"
"13535","madison","2016-03-01",25,"Tuesday"
"13536","madison","2016-03-02",41,"Wednesday"
"13537","madison","2016-03-03",32,"Thursday"
"13538","madison","2016-03-04",36,"Friday"
"13539","madison","2016-03-05",42,"Saturday"
"13540","madison","2016-03-06",55,"Sunday"
"13541","madison","2016-03-07",28,"Monday"
"13542","madison","2016-03-08",26,"Tuesday"
"13543","madison","2016-03-09",31,"Wednesday"
"13544","madison","2016-03-10",53,"Thursday"
"13545","madison","2016-03-11",33,"Friday"
"13546","madison","2016-03-12",36,"Saturday"
"13547","madison","2016-03-13",62,"Sunday"
"13548","madison","2016-03-14",32,"Monday"
"13549","madison","2016-03-15",25,"Tuesday"
"13550","madison","2016-03-16",21,"Wednesday"
"13551","madison","2016-03-17",15,"Thursday"
"13552","madison","2016-03-18",33,"Friday"
"13553","madison","2016-03-19",43,"Saturday"
"13554","madison","2016-03-20",49,"Sunday"
"13555","madison","2016-03-21",31,"Monday"
"13556","madison","2016-03-22",37,"Tuesday"
"13557","madison","2016-03-23",31,"Wednesday"
"13558","madison","2016-03-24",41,"Thursday"
"13559","madison","2016-03-25",45,"Friday"
"13560","madison","2016-03-26",27,"Saturday"
"13561","madison","2016-03-27",33,"Sunday"
"13562","madison","2016-03-28",22,"Monday"
"13563","madison","2016-03-29",33,"Tuesday"
"13564","madison","2016-03-30",35,"Wednesday"
"13565","madison","2016-03-31",21,"Thursday"
"13566","madison","2016-04-01",28,"Friday"
"13567","madison","2016-04-02",32,"Saturday"
"13568","madison","2016-04-03",58,"Sunday"
"13569","madison","2016-04-04",47,"Monday"
"13570","madison","2016-04-05",27,"Tuesday"
"13571","madison","2016-04-06",31,"Wednesday"
"13572","madison","2016-04-07",30,"Thursday"
"13573","madison","2016-04-08",24,"Friday"
"13574","madison","2016-04-09",25,"Saturday"
"13575","madison","2016-04-10",60,"Sunday"
"13576","madison","2016-04-11",21,"Monday"
"13577","madison","2016-04-12",40,"Tuesday"
"13578","madison","2016-04-13",50,"Wednesday"
"13579","madison","2016-04-14",26,"Thursday"
"13580","madison","2016-04-15",21,"Friday"
"13581","madison","2016-04-16",32,"Saturday"
"13582","madison","2016-04-17",41,"Sunday"
"13583","madison","2016-04-18",51,"Monday"
"13584","madison","2016-04-19",34,"Tuesday"
"13585","madison","2016-04-20",42,"Wednesday"
"13586","madison","2016-04-21",41,"Thursday"
"13587","madison","2016-04-22",23,"Friday"
"13588","madison","2016-04-23",34,"Saturday"
"13589","madison","2016-04-24",42,"Sunday"
"13590","madison","2016-04-25",25,"Monday"
"13591","madison","2016-04-26",35,"Tuesday"
"13592","madison","2016-04-27",34,"Wednesday"
"13593","madison","2016-04-28",24,"Thursday"
"13594","madison","2016-04-29",29,"Friday"
"13595","madison","2016-04-30",61,"Saturday"
"13596","madison","2016-05-01",55,"Sunday"
"13597","madison","2016-05-02",42,"Monday"
"13598","madison","2016-05-03",22,"Tuesday"
"13599","madison","2016-05-04",24,"Wednesday"
"13600","madison","2016-05-05",34,"Thursday"
"13601","madison","2016-05-06",39,"Friday"
"13602","madison","2016-05-07",33,"Saturday"
"13603","madison","2016-05-08",36,"Sunday"
"13604","madison","2016-05-09",46,"Monday"
"13605","madison","2016-05-10",50,"Tuesday"
"13606","madison","2016-05-11",35,"Wednesday"
"13607","madison","2016-05-12",16,"Thursday"
"13608","madison","2016-05-13",40,"Friday"
"13609","madison","2016-05-14",50,"Saturday"
"13610","madison","2016-05-15",50,"Sunday"
"13611","madison","2016-05-16",38,"Monday"
"13612","madison","2016-05-17",37,"Tuesday"
"13613","madison","2016-05-18",28,"Wednesday"
"13614","madison","2016-05-19",42,"Thursday"
"13615","madison","2016-05-20",31,"Friday"
"13616","madison","2016-05-21",28,"Saturday"
"13617","madison","2016-05-22",48,"Sunday"
"13618","madison","2016-05-23",30,"Monday"
"13619","madison","2016-05-24",26,"Tuesday"
"13620","madison","2016-05-25",28,"Wednesday"
"13621","madison","2016-05-26",26,"Thursday"
"13622","madison","2016-05-27",28,"Friday"
"13623","madison","2016-05-28",49,"Saturday"
"13624","madison","2016-05-29",40,"Sunday"
"13625","madison","2016-05-30",34,"Monday"
"13626","madison","2016-05-31",30,"Tuesday"
"13627","madison","2016-06-01",32,"Wednesday"
"13628","madison","2016-06-02",42,"Thursday"
"13629","madison","2016-06-03",44,"Friday"
"13630","madison","2016-06-04",49,"Saturday"
"13631","madison","2016-06-05",44,"Sunday"
"13632","madison","2016-06-06",28,"Monday"
"13633","madison","2016-06-07",34,"Tuesday"
"13634","madison","2016-06-08",28,"Wednesday"
"13635","madison","2016-06-09",24,"Thursday"
"13636","madison","2016-06-10",36,"Friday"
"13637","madison","2016-06-11",34,"Saturday"
"13638","madison","2016-06-12",44,"Sunday"
"13639","madison","2016-06-13",39,"Monday"
"13640","madison","2016-06-14",38,"Tuesday"
"13641","madison","2016-06-15",35,"Wednesday"
"13642","madison","2016-06-16",32,"Thursday"
"13643","madison","2016-06-17",32,"Friday"
"13644","madison","2016-06-18",35,"Saturday"
"13645","madison","2016-06-19",29,"Sunday"
"13646","madison","2016-06-20",51,"Monday"
"13647","madison","2016-06-21",42,"Tuesday"
"13648","madison","2016-06-22",27,"Wednesday"
"13649","madison","2016-06-23",36,"Thursday"
"13650","madison","2016-06-24",39,"Friday"
"13651","madison","2016-06-25",45,"Saturday"
"13652","madison","2016-06-26",53,"Sunday"
"13653","madison","2016-06-27",48,"Monday"
"13654","madison","2016-06-28",39,"Tuesday"
"13655","madison","2016-06-29",29,"Wednesday"
"13656","madison","2016-06-30",30,"Thursday"
"13657","madison","2016-07-01",36,"Friday"
"13658","madison","2016-07-02",54,"Saturday"
"13659","madison","2016-07-03",50,"Sunday"
"13660","madison","2016-07-04",45,"Monday"
"13661","madison","2016-07-05",48,"Tuesday"
"13662","madison","2016-07-06",21,"Wednesday"
"13663","madison","2016-07-07",29,"Thursday"
"13664","madison","2016-07-08",30,"Friday"
"13665","madison","2016-07-09",42,"Saturday"
"13666","madison","2016-07-10",74,"Sunday"
"13667","madison","2016-07-11",44,"Monday"
"13668","madison","2016-07-12",27,"Tuesday"
"13669","madison","2016-07-13",64,"Wednesday"
"13670","madison","2016-07-14",35,"Thursday"
"13671","madison","2016-07-15",48,"Friday"
"13672","madison","2016-07-16",47,"Saturday"
"13673","madison","2016-07-17",67,"Sunday"
"13674","madison","2016-07-18",33,"Monday"
"13675","madison","2016-07-19",30,"Tuesday"
"13676","madison","2016-07-20",52,"Wednesday"
"13677","madison","2016-07-21",29,"Thursday"
"13678","madison","2016-07-22",37,"Friday"
"13679","madison","2016-07-23",45,"Saturday"
"13680","madison","2016-07-24",45,"Sunday"
"13681","madison","2016-07-25",42,"Monday"
"13682","madison","2016-07-26",55,"Tuesday"
"13683","madison","2016-07-27",42,"Wednesday"
"13684","madison","2016-07-28",38,"Thursday"
"13685","madison","2016-07-29",51,"Friday"
"13686","madison","2016-07-30",35,"Saturday"
"13687","madison","2016-07-31",55,"Sunday"
"13688","madison","2016-08-01",44,"Monday"
"13689","madison","2016-08-02",37,"Tuesday"
"13690","madison","2016-08-03",52,"Wednesday"
"13691","madison","2016-08-04",31,"Thursday"
"13692","madison","2016-08-05",33,"Friday"
"13693","madison","2016-08-06",57,"Saturday"
"13694","madison","2016-08-07",59,"Sunday"
"13695","madison","2016-08-08",29,"Monday"
"13696","madison","2016-08-09",28,"Tuesday"
"13697","madison","2016-08-10",35,"Wednesday"
"13698","madison","2016-08-11",40,"Thursday"
"13699","madison","2016-08-12",37,"Friday"
"13700","madison","2016-08-13",34,"Saturday"
"13701","madison","2016-08-14",33,"Sunday"
"13702","madison","2016-08-15",42,"Monday"
"13703","madison","2016-08-16",25,"Tuesday"
"13704","madison","2016-08-17",43,"Wednesday"
"13705","madison","2016-08-18",41,"Thursday"
"13706","madison","2016-08-19",39,"Friday"
"13707","madison","2016-08-20",44,"Saturday"
"13708","madison","2016-08-21",44,"Sunday"
"13709","madison","2016-08-22",29,"Monday"
"13710","madison","2016-08-23",26,"Tuesday"
"13711","madison","2016-08-24",26,"Wednesday"
"13712","madison","2016-08-25",31,"Thursday"
"13713","madison","2016-08-26",39,"Friday"
"13714","madison","2016-08-27",51,"Saturday"
"13715","madison","2016-08-28",62,"Sunday"
"13716","madison","2016-08-29",34,"Monday"
"13717","madison","2016-08-30",27,"Tuesday"
"13718","madison","2016-08-31",42,"Wednesday"
"13719","madison","2016-09-01",36,"Thursday"
"13720","madison","2016-09-02",30,"Friday"
"13721","madison","2016-09-03",52,"Saturday"
"13722","madison","2016-09-04",40,"Sunday"
"13723","madison","2016-09-05",38,"Monday"
"13724","madison","2016-09-06",31,"Tuesday"
"13725","madison","2016-09-07",32,"Wednesday"
"13726","madison","2016-09-08",21,"Thursday"
"13727","madison","2016-09-09",32,"Friday"
"13728","madison","2016-09-10",42,"Saturday"
"13729","madison","2016-09-11",48,"Sunday"
"13730","madison","2016-09-12",28,"Monday"
"13731","madison","2016-09-13",36,"Tuesday"
"13732","madison","2016-09-14",33,"Wednesday"
"13733","madison","2016-09-15",33,"Thursday"
"13734","madison","2016-09-16",29,"Friday"
"13735","madison","2016-09-17",43,"Saturday"
"13736","madison","2016-09-18",55,"Sunday"
"13737","madison","2016-09-19",29,"Monday"
"13738","madison","2016-09-20",31,"Tuesday"
"13739","madison","2016-09-21",26,"Wednesday"
"13740","madison","2016-09-22",39,"Thursday"
"13741","madison","2016-09-23",23,"Friday"
"13742","madison","2016-09-24",42,"Saturday"
"13743","madison","2016-09-25",35,"Sunday"
"13744","madison","2016-09-26",22,"Monday"
"13745","madison","2016-09-27",22,"Tuesday"
"13746","madison","2016-09-28",34,"Wednesday"
"13747","madison","2016-09-29",32,"Thursday"
"13748","madison","2016-09-30",38,"Friday"
"13749","madison","2016-10-01",36,"Saturday"
"13750","madison","2016-10-02",42,"Sunday"
"13751","madison","2016-10-03",35,"Monday"
"13752","madison","2016-10-04",22,"Tuesday"
"13753","madison","2016-10-05",26,"Wednesday"
"13754","madison","2016-10-06",13,"Thursday"
"13755","madison","2016-10-07",24,"Friday"
"13756","madison","2016-10-08",38,"Saturday"
"13757","madison","2016-10-09",47,"Sunday"
"13758","madison","2016-10-10",22,"Monday"
"13759","madison","2016-10-11",33,"Tuesday"
"13760","madison","2016-10-12",25,"Wednesday"
"13761","madison","2016-10-13",37,"Thursday"
"13762","madison","2016-10-14",26,"Friday"
"13763","madison","2016-10-15",27,"Saturday"
"13764","madison","2016-10-16",41,"Sunday"
"13765","madison","2016-10-17",35,"Monday"
"13766","madison","2016-10-18",29,"Tuesday"
"13767","madison","2016-10-19",30,"Wednesday"
"13768","madison","2016-10-20",34,"Thursday"
"13769","madison","2016-10-21",22,"Friday"
"13770","madison","2016-10-22",26,"Saturday"
"13771","madison","2016-10-23",43,"Sunday"
"13772","madison","2016-10-24",39,"Monday"
"13773","madison","2016-10-25",37,"Tuesday"
"13774","madison","2016-10-26",30,"Wednesday"
"13775","madison","2016-10-27",30,"Thursday"
"13776","madison","2016-10-28",37,"Friday"
"13777","madison","2016-10-29",34,"Saturday"
"13778","madison","2016-10-30",48,"Sunday"
"13779","madison","2016-10-31",33,"Monday"
"13780","madison","2016-11-01",30,"Tuesday"
"13781","madison","2016-11-02",19,"Wednesday"
"13782","madison","2016-11-03",26,"Thursday"
"13783","madison","2016-11-04",33,"Friday"
"13784","madison","2016-11-05",40,"Saturday"
"13785","madison","2016-11-06",31,"Sunday"
"13786","madison","2016-11-07",36,"Monday"
"13787","madison","2016-11-08",30,"Tuesday"
"13788","madison","2016-11-09",18,"Wednesday"
"13789","madison","2016-11-10",24,"Thursday"
"13790","madison","2016-11-11",20,"Friday"
"13791","madison","2016-11-12",29,"Saturday"
"13792","madison","2016-11-13",57,"Sunday"
"13793","madison","2016-11-14",30,"Monday"
"13794","madison","2016-11-15",23,"Tuesday"
"13795","madison","2016-11-16",27,"Wednesday"
"13796","madison","2016-11-17",24,"Thursday"
"13797","madison","2016-11-18",30,"Friday"
"13798","madison","2016-11-19",23,"Saturday"
"13799","madison","2016-11-20",36,"Sunday"
"13800","madison","2016-11-21",22,"Monday"
"13801","madison","2016-11-22",24,"Tuesday"
"13802","madison","2016-11-23",27,"Wednesday"
"13803","madison","2016-11-24",19,"Thursday"
"13804","madison","2016-11-25",26,"Friday"
"13805","madison","2016-11-26",24,"Saturday"
"13806","madison","2016-11-27",46,"Sunday"
"13807","madison","2016-11-28",37,"Monday"
"13808","madison","2016-11-29",28,"Tuesday"
"13809","madison","2016-11-30",31,"Wednesday"
"13810","madison","2016-12-01",25,"Thursday"
"13811","madison","2016-12-02",42,"Friday"
"13812","madison","2016-12-03",32,"Saturday"
"13813","madison","2016-12-04",23,"Sunday"
"13814","madison","2016-12-05",45,"Monday"
"13815","madison","2016-12-06",19,"Tuesday"
"13816","madison","2016-12-07",29,"Wednesday"
"13817","madison","2016-12-08",14,"Thursday"
"13818","madison","2016-12-09",24,"Friday"
"13819","madison","2016-12-10",41,"Saturday"
"13820","madison","2016-12-11",34,"Sunday"
"13821","madison","2016-12-12",33,"Monday"
"13822","madison","2016-12-13",23,"Tuesday"
"13823","madison","2016-12-14",50,"Wednesday"
"13824","madison","2016-12-15",31,"Thursday"
"13825","madison","2016-12-16",36,"Friday"
"13826","madison","2016-12-17",24,"Saturday"
"13827","madison","2016-12-18",19,"Sunday"
"13828","madison","2016-12-19",31,"Monday"
"13829","madison","2016-12-20",15,"Tuesday"
"13830","madison","2016-12-21",33,"Wednesday"
"13831","madison","2016-12-22",20,"Thursday"
"13832","madison","2016-12-23",23,"Friday"
"13833","madison","2016-12-24",22,"Saturday"
"13834","madison","2016-12-25",5,"Sunday"
"13835","madison","2016-12-26",18,"Monday"
"13836","madison","2016-12-27",28,"Tuesday"
"13837","madison","2016-12-28",36,"Wednesday"
"13838","madison","2016-12-29",33,"Thursday"
"13839","madison","2016-12-30",30,"Friday"
"13840","madison","2016-12-31",27,"Saturday"
"13841","phoenix","2007-01-02",8,"Tuesday"
"13842","phoenix","2007-01-03",4,"Wednesday"
"13843","phoenix","2007-01-04",6,"Thursday"
"13844","phoenix","2007-01-05",7,"Friday"
"13845","phoenix","2007-01-06",5,"Saturday"
"13846","phoenix","2007-01-07",4,"Sunday"
"13847","phoenix","2007-01-08",2,"Monday"
"13848","phoenix","2007-01-09",7,"Tuesday"
"13849","phoenix","2007-01-10",7,"Wednesday"
"13850","phoenix","2007-01-11",6,"Thursday"
"13851","phoenix","2007-01-12",4,"Friday"
"13852","phoenix","2007-01-13",8,"Saturday"
"13853","phoenix","2007-01-14",10,"Sunday"
"13854","phoenix","2007-01-15",9,"Monday"
"13855","phoenix","2007-01-16",2,"Tuesday"
"13856","phoenix","2007-01-17",1,"Wednesday"
"13857","phoenix","2007-01-18",9,"Thursday"
"13858","phoenix","2007-01-19",5,"Friday"
"13859","phoenix","2007-01-20",5,"Saturday"
"13860","phoenix","2007-01-21",15,"Sunday"
"13861","phoenix","2007-01-22",9,"Monday"
"13862","phoenix","2007-01-23",15,"Tuesday"
"13863","phoenix","2007-01-24",19,"Wednesday"
"13864","phoenix","2007-01-25",11,"Thursday"
"13865","phoenix","2007-01-26",9,"Friday"
"13866","phoenix","2007-01-27",2,"Saturday"
"13867","phoenix","2007-01-29",14,"Monday"
"13868","phoenix","2007-01-30",14,"Tuesday"
"13869","phoenix","2007-01-31",16,"Wednesday"
"13870","phoenix","2007-02-01",6,"Thursday"
"13871","phoenix","2007-02-02",18,"Friday"
"13872","phoenix","2007-02-03",6,"Saturday"
"13873","phoenix","2007-02-04",8,"Sunday"
"13874","phoenix","2007-02-05",17,"Monday"
"13875","phoenix","2007-02-06",30,"Tuesday"
"13876","phoenix","2007-02-07",10,"Wednesday"
"13877","phoenix","2007-02-08",9,"Thursday"
"13878","phoenix","2007-02-09",16,"Friday"
"13879","phoenix","2007-02-11",3,"Sunday"
"13880","phoenix","2007-02-12",4,"Monday"
"13881","phoenix","2007-02-13",10,"Tuesday"
"13882","phoenix","2007-02-14",9,"Wednesday"
"13883","phoenix","2007-02-15",11,"Thursday"
"13884","phoenix","2007-02-16",17,"Friday"
"13885","phoenix","2007-02-17",1,"Saturday"
"13886","phoenix","2007-02-18",5,"Sunday"
"13887","phoenix","2007-02-19",4,"Monday"
"13888","phoenix","2007-02-20",4,"Tuesday"
"13889","phoenix","2007-02-21",14,"Wednesday"
"13890","phoenix","2007-02-22",14,"Thursday"
"13891","phoenix","2007-02-23",21,"Friday"
"13892","phoenix","2007-02-24",11,"Saturday"
"13893","phoenix","2007-02-25",5,"Sunday"
"13894","phoenix","2007-02-26",18,"Monday"
"13895","phoenix","2007-02-27",17,"Tuesday"
"13896","phoenix","2007-02-28",14,"Wednesday"
"13897","phoenix","2007-03-01",22,"Thursday"
"13898","phoenix","2007-03-02",24,"Friday"
"13899","phoenix","2007-03-03",3,"Saturday"
"13900","phoenix","2007-03-04",2,"Sunday"
"13901","phoenix","2007-03-05",15,"Monday"
"13902","phoenix","2007-03-06",20,"Tuesday"
"13903","phoenix","2007-03-07",15,"Wednesday"
"13904","phoenix","2007-03-08",50,"Thursday"
"13905","phoenix","2007-03-09",22,"Friday"
"13906","phoenix","2007-03-10",9,"Saturday"
"13907","phoenix","2007-03-11",16,"Sunday"
"13908","phoenix","2007-03-12",8,"Monday"
"13909","phoenix","2007-03-13",7,"Tuesday"
"13910","phoenix","2007-03-14",15,"Wednesday"
"13911","phoenix","2007-03-15",11,"Thursday"
"13912","phoenix","2007-03-16",24,"Friday"
"13913","phoenix","2007-03-17",2,"Saturday"
"13914","phoenix","2007-03-18",2,"Sunday"
"13915","phoenix","2007-03-19",6,"Monday"
"13916","phoenix","2007-03-20",22,"Tuesday"
"13917","phoenix","2007-03-21",7,"Wednesday"
"13918","phoenix","2007-03-22",19,"Thursday"
"13919","phoenix","2007-03-23",13,"Friday"
"13920","phoenix","2007-03-24",6,"Saturday"
"13921","phoenix","2007-03-25",3,"Sunday"
"13922","phoenix","2007-03-26",18,"Monday"
"13923","phoenix","2007-03-27",22,"Tuesday"
"13924","phoenix","2007-03-28",31,"Wednesday"
"13925","phoenix","2007-03-29",18,"Thursday"
"13926","phoenix","2007-03-30",20,"Friday"
"13927","phoenix","2007-03-31",6,"Saturday"
"13928","phoenix","2007-04-01",12,"Sunday"
"13929","phoenix","2007-04-02",11,"Monday"
"13930","phoenix","2007-04-03",11,"Tuesday"
"13931","phoenix","2007-04-04",10,"Wednesday"
"13932","phoenix","2007-04-05",18,"Thursday"
"13933","phoenix","2007-04-06",2,"Friday"
"13934","phoenix","2007-04-07",1,"Saturday"
"13935","phoenix","2007-04-08",6,"Sunday"
"13936","phoenix","2007-04-09",5,"Monday"
"13937","phoenix","2007-04-10",16,"Tuesday"
"13938","phoenix","2007-04-11",11,"Wednesday"
"13939","phoenix","2007-04-12",5,"Thursday"
"13940","phoenix","2007-04-13",1,"Friday"
"13941","phoenix","2007-04-14",2,"Saturday"
"13942","phoenix","2007-04-15",3,"Sunday"
"13943","phoenix","2007-04-16",13,"Monday"
"13944","phoenix","2007-04-17",1,"Tuesday"
"13945","phoenix","2007-04-18",2,"Wednesday"
"13946","phoenix","2007-04-19",8,"Thursday"
"13947","phoenix","2007-04-20",6,"Friday"
"13948","phoenix","2007-04-21",3,"Saturday"
"13949","phoenix","2007-04-22",2,"Sunday"
"13950","phoenix","2007-04-23",3,"Monday"
"13951","phoenix","2007-04-24",8,"Tuesday"
"13952","phoenix","2007-04-25",5,"Wednesday"
"13953","phoenix","2007-04-26",4,"Thursday"
"13954","phoenix","2007-04-27",7,"Friday"
"13955","phoenix","2007-04-28",5,"Saturday"
"13956","phoenix","2007-04-29",1,"Sunday"
"13957","phoenix","2007-04-30",1,"Monday"
"13958","phoenix","2007-05-01",4,"Tuesday"
"13959","phoenix","2007-05-02",6,"Wednesday"
"13960","phoenix","2007-05-03",15,"Thursday"
"13961","phoenix","2007-05-04",4,"Friday"
"13962","phoenix","2007-05-05",6,"Saturday"
"13963","phoenix","2007-05-06",3,"Sunday"
"13964","phoenix","2007-05-07",1,"Monday"
"13965","phoenix","2007-05-08",7,"Tuesday"
"13966","phoenix","2007-05-09",2,"Wednesday"
"13967","phoenix","2007-05-10",13,"Thursday"
"13968","phoenix","2007-05-11",3,"Friday"
"13969","phoenix","2007-05-12",4,"Saturday"
"13970","phoenix","2007-05-13",1,"Sunday"
"13971","phoenix","2007-05-14",3,"Monday"
"13972","phoenix","2007-05-15",15,"Tuesday"
"13973","phoenix","2007-05-16",10,"Wednesday"
"13974","phoenix","2007-05-17",10,"Thursday"
"13975","phoenix","2007-05-18",11,"Friday"
"13976","phoenix","2007-05-19",5,"Saturday"
"13977","phoenix","2007-05-20",4,"Sunday"
"13978","phoenix","2007-05-21",5,"Monday"
"13979","phoenix","2007-05-22",4,"Tuesday"
"13980","phoenix","2007-05-23",8,"Wednesday"
"13981","phoenix","2007-05-24",17,"Thursday"
"13982","phoenix","2007-05-25",16,"Friday"
